latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,split_timestamp
13.0935833,77.597035,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,Coffee day railway underpass towards airport due to starting problem traffic slow moment sir,ksrtc_bus,Bellary Road 2,North Zone 2,YelhankaCircle,8.450361483333333,0,9,5,12,2023-12-02 09:35:58.168000+05:30
12.9554605,77.5921855,"KH Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,Starting problem,bmtc_bus,Non-corridor,Central Zone 2,BMTCJunction-K H Road,87.37563088333333,0,10,5,12,2023-12-02 10:50:38.517000+05:30
12.9163048,77.6362865,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,,bmtc_bus,ORR East 1,South Zone 2,HSR14thMainJunc,81.59911578333335,0,11,5,12,2023-12-02 11:34:20.462000+05:30
13.0391417,77.5896083,"2nd Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Fuel drain,lcv,Bellary Road 1,North Zone 2,HebbalFlyoverJunc,7.9433346333333334,0,11,5,12,2023-12-02 11:39:14.932000+05:30
13.0348604,77.5295743,"12th Main Road, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Peenya flyover incoming peenya [LOCATION] station near lgv off road vehicles one side moving.,lcv,Tumkur Road,West Zone 1,SRS Peenya Junc,15.30609795,0,13,5,12,2023-12-02 13:31:46.295000+05:30
13.0436796,77.5537056,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",others,False,Break jam,unknown,ORR North 2,North Zone 2,BEL Circle,425.97661755,0,16,5,12,2023-12-02 16:55:50.828000+05:30
13.0189794,77.6560546,"MBT Road, SMR Vinay Estate, Kallumantapa, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",construction,True,Ring road closed due to metro work.,unknown,ORR North 1,East Zone 2,HoramavuJunction,84.54522296666667,0,0,6,12,2023-12-03 00:27:20.351000+05:30
12.953035,77.541695,"NH 275, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,Battery problem,ksrtc_bus,Mysore Road,West Zone 2,SatteliteBusStandJunc,7.529350916666667,0,0,6,12,2023-12-03 00:41:20.752000+05:30
13.0377031,77.5221845,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Car off road on ps onflyover towards parle toll traffic one side movement,private_car,Tumkur Road,West Zone 1,PeenyaPoliceStation,30.706076783333334,0,0,6,12,2023-12-03 00:58:00.746000+05:30
13.0299338,77.537971,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Shaft cut aagide,heavy_vehicle,Tumkur Road,West Zone 1,GokuldasImagesJunc,66.04253946666667,0,1,6,12,2023-12-03 01:37:13.632000+05:30
12.9657332,77.5747475,"Police Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,bmtc bus break down sir informed to concern buss dipo sir Driver name is [PERSON] no 11 mobile no is [PHONE],bmtc_bus,Mysore Road,Central Zone 2,A S CharStreet-MysoreRdJunc,28.7881664,0,2,6,12,2023-12-03 02:01:16.613000+05:30
13.03937262,77.58946005,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",road_conditions,False,Road work progress  sir,unknown,Bellary Road 1,North Zone 2,HebbalFlyoverJunc,282.6844774666667,0,2,6,12,2023-12-03 02:35:19.837000+05:30
12.9652339,77.586865,"Mission Road, JC Road Mission Road Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,Tata ace off road infront of LIC building Townhall towards NR,others,Mysore Road,Central Zone 2,N R SquareJunc,13.244365666666665,0,2,6,12,2023-12-03 02:37:44.293000+05:30
12.9765011,77.60121,"Mahatma Gandhi Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,Vehicle breakdown due to puncture.,others,Old Madras Road,Central Zone 1,AnilKumbleCircle,78.62757426666667,0,3,6,12,2023-12-03 03:57:11.915000+05:30
12.9738007,77.6128385,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",construction,False,[LOCATION] work progressing,unknown,Old Madras Road,Central Zone 1,WebbsCircle,149.8709145,1,4,6,12,2023-12-03 04:04:12.203000+05:30
12.9951683,77.60826,"Haines Road, Prestige Deja Vu, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",vehicle_breakdown,False,[PERSON] to [PERSON],bmtc_bus,Non-corridor,North Zone 1,HainsJunc,50.02411501666666,0,4,6,12,2023-12-03 04:26:20.227000+05:30
12.9833671,77.5961021,"Vidhan Vidhi Road, Queens Corner, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,Bmtc ಕ್ಲಾಚ್ not wark,unknown,CBD 2,Central Zone 2,CoffeeBoardJunc,187.27650548333335,0,5,6,12,2023-12-03 05:46:14.656000+05:30
12.9531981,77.5418085,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,Fuel problem,lcv,Mysore Road,West Zone 2,SatteliteBusStandJunc,19.0847936,0,6,6,12,2023-12-03 06:15:40.817000+05:30
13.0167089,77.56125,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,Vehicle starting problem,others,Tumkur Road,West Zone 2,MS RamaiahJunc(TollGate),17.231514116666666,0,11,6,12,2023-12-03 11:18:15.713000+05:30
12.9042732,77.6273591,"Begur Main Road, Alpine Park Apartment, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,ಕೋಡಿಚಿಕ್ಕನಹಳ್ಳಿ ಟುವರ್ಡ್ಸ್ ಬೊಮ್ಮನಹಳ್ಳಿ,heavy_vehicle,Hosur Road,South Zone 2,Bommanahalli,1.4245817833333334,0,12,6,12,2023-12-03 12:22:26.563000+05:30
12.94357128,77.52651089,"Mysore Road, Pantharapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,Vehicle breakdown,ksrtc_bus,Mysore Road,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),89.9522413,0,13,6,12,2023-12-03 13:17:25.774000+05:30
12.8696266,77.6544993,"2nd Cross Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,Bolero vehical puncher on ec flyover towards City nera hoasraod metro station sir,lcv,Hosur Road,South Zone 1,NaganathapuraJunction,59.550443333333334,0,13,6,12,2023-12-03 13:36:51.278000+05:30
13.0331916,77.5410117,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Starting problem sir CQAE gate towards [PERSON] traffic one side moving sir,bmtc_bus,ORR North 2,West Zone 1,GoruguntepalyaJunc,89.7169197,0,13,6,12,2023-12-03 13:43:40.888000+05:30
13.0395183,77.5895333,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",pot_holes,True,Thar work,unknown,Bellary Road 1,North Zone 2,HebbalFlyoverJunc,285.07037575,0,18,6,12,2023-12-03 18:23:42.819000+05:30
12.9757417,77.5623567,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,Traffic normal sir,bmtc_bus,Magadi Road,Central Zone 2,LeprosyhospitalJunc,31.16099865,0,2,0,12,2023-12-04 02:22:08.263000+05:30
12.9234334,77.5801682,"4th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,vehicle offload reg:joint cut,bmtc_bus,Non-corridor,South Zone 1,"Jayanagar 4th main,36th cross",56.05031413333334,0,2,0,12,2023-12-04 02:31:38.734000+05:30
12.9210909,77.6202132,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,MPS junction to Ayyappa or sp road junction kadege private bus  tire puncher aagide sir traffic slow moment ide sir,private_bus,Hosur Road,South Zone 2,AyyappaTempleJunc,114.57613495000001,0,2,0,12,2023-12-04 02:41:30.437000+05:30
12.9720341,77.6195253,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,Trinity junction traffic moment normal sir,lcv,Old Madras Road,Central Zone 1,TrinityCircle,35.652395733333336,0,8,0,12,2023-12-04 08:38:41.020000+05:30
12.9494619,77.5367796,"Mysore Road, Helmet Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,,bmtc_bus,Mysore Road,West Zone 2,KIMCO Junction,32.90016421666667,0,9,0,12,2023-12-04 09:13:04.494000+05:30
12.9880208,77.5097003,"Magadi Main Road, ASB Industrial Layout, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Engine problem,heavy_vehicle,Magadi Road,West Zone 1,Srigandakaval,81.95171803333332,0,9,0,12,2023-12-04 09:29:54.979000+05:30
12.9463439,77.5959129,"Sri Mathi Swamappa Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,ಸೈಡಿಗೆ ಆಕಿಸಿದ್ದೇವೆ ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ [PERSON] ಇರುವುದಿಲ್ಲ,bmtc_bus,Non-corridor,Central Zone 2,WilsonGarden10thCrossJunc,91.13215373333334,0,10,0,12,2023-12-04 10:21:18.871000+05:30
13.0185251,77.555344,"Yeshwanthpura TTMC Bus Stand Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,BMTC bus breakdown,bmtc_bus,Tumkur Road,West Zone 2,TumkurRdMarappanapalyaJunc,96.69552313333334,0,11,0,12,2023-12-04 11:59:29.168000+05:30
13.0765848,77.5928971,"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",vehicle_breakdown,True,Car offroad dute ti petrol empty at [LOCATION] on flyover towards city,private_car,Bellary Road 2,North Zone 1,JakkurCrossJunction,33.596919400000004,0,12,0,12,2023-12-04 12:34:11.485000+05:30
12.9761296,77.5644983,"Magadi Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,Clutch problem,bmtc_bus,Magadi Road,Central Zone 2,LeprosyhospitalJunc,1.7148693166666669,0,6,1,12,2023-12-05 06:36:54.751000+05:30
13.0436334,77.5085101,"2nd Cross Road, Sattva Opus, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,[PERSON] turn on flyover car off-road towards parle toll traffic one side movement,private_car,Tumkur Road,West Zone 1,HesaraghattaJunction,33.985266100000004,0,6,1,12,2023-12-05 06:54:12.748000+05:30
12.9755916,77.626261,"Old Madras Road, Illpaythope, Bengaluru, Karnataka. Pin-560008 (India)",vehicle_breakdown,False,Ksrtc bus off road at near [LOCATION] station towards rammaiah junction sir,ksrtc_bus,Old Madras Road,Central Zone 1,RamaiahCircle-UlsoorPoliceStation,46.4795299,0,9,1,12,2023-12-05 09:10:21.238000+05:30
12.9930741,77.5953395,"Millers Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,"[LOCATION] problem, towords javamahal road",lcv,Non-corridor,Central Zone 2,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),140.87877841666665,0,9,1,12,2023-12-05 09:15:23.856000+05:30
12.9772619,77.5855295,"Seshadri Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",accident,False,,unknown,Non-corridor,Central Zone 2,K R Circle,30.651319966666666,0,10,1,12,2023-12-05 10:24:57.945000+05:30
12.9380854,77.6280395,"Domlur Inner Ring Road, Oasis Centre, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,False,Sony world jn TO [LOCATION].,bmtc_bus,IRR(Thanisandra road),South Zone 2,SonyworldJunction,41.87327523333333,0,11,1,12,2023-12-05 11:12:04.551000+05:30
12.9785728,77.5851419,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,,taxi,Non-corridor,Central Zone 2,K R Circle,18.1132444,0,14,1,12,2023-12-05 14:09:30.034000+05:30
12.9200999,77.6207323,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಟುವರ್ಡ್ಸ್ ಎಂಪಿಎಸ್ ಬಸ್ ಸ್ಟಾಪ್ ಹತ್ತಿರ ತಮಿಳುನಾಡು ಗವರ್ನಮೆಂಟ್ ಬಸ್ ಕ್ಲಚ್ ಪ್ಲೆಟ್ ಲಾಕ್ ಆಗಿ ಆಫ್ ರೋಡ್ ಆಗಿದ್ದು ಸೈಡಿಗೆ ಹಾಕಿಸಿರಿತ್ತೇವೆ ಟ್ರಾಪಿಕ್ ಸ್ವಲ್ಪ ಸ್ಲೋ ಮ್ಯೂಮೆಂಟ್ ಇದೆ ಸರ್,bmtc_bus,Hosur Road,South Zone 2,SilkBoardJunc,22.29174835,0,1,2,12,2023-12-06 01:35:04.786000+05:30
12.9755981,77.5540052,"G Narayana Kumar Road, Purva Blubelle, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,Bus gare not working sir,unknown,Magadi Road,West Zone 2,PrasannaJunction,35.64787915,0,1,2,12,2023-12-06 01:53:16.087000+05:30
13.0079755,77.6922005,"MBT Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,Vahical breakdown near govt hospital k r purma to iti sir,bmtc_bus,Non-corridor,East Zone 2,Devasandra(k r puram),61.508581766666666,0,2,2,12,2023-12-06 02:04:58.278000+05:30
12.953135,77.543355,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,Electric BMTC Bus battery low prablem,bmtc_bus,Mysore Road,West Zone 2,SatteliteBusStandJunc,69.16106485,0,2,2,12,2023-12-06 02:54:50.286000+05:30
12.9592633,77.65562,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",vehicle_breakdown,False,Cab offload in old airport road near murugesh palya bus stop towards city,taxi,Old Airport Road,Central Zone 1,ISRO Junction-Airport rd,21.842817266666668,0,3,2,12,2023-12-06 03:07:57.409000+05:30
13.0399989,77.5181856,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,,bmtc_bus,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),6.345362283333333,0,3,2,12,2023-12-06 03:54:03.732000+05:30
13.1008376,77.5997292,"Bellary Road, Muneshwara Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",accident,False,Kogilu onflyover to wards airport chain accident sir only vehicle damage sir,unknown,Bellary Road 2,North Zone 2,KogilluCrossJunc,38.393301550000004,0,5,2,12,2023-12-06 05:55:00.375000+05:30
13.0089831,77.5804427,"13th Cross Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,Bhashyam towards maruti eicher vehice off road sir due to starting problem sir,heavy_vehicle,Non-corridor,West Zone 2,BhashyamCircle-SadashivNagar,14.366989850000001,0,7,2,12,2023-12-06 07:40:07.389000+05:30
13.0147468,77.5841493,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,"ಸದರಿ ವಾಹನವು stock 15 ಜಂಕ್ಟಿನ್ ಬಳಿ(incoming side)ಕ್ಲಚ್ ಪ್ಲೇಟ್ ಸಮಸ್ಯೆಯಿಂದ offroad ಆಗಿದ್ದು, ವಾಹನವನ್ನು ರಸ್ತೆ ಬದಿಯಲ್ಲಿ ಹಾಕಿಸಿರುತ್ತದೆ. ಸಂಚಾರಕ್ಕೆ [PERSON] ಇರುವುದಿಲ್ಲ ಸರ್.",heavy_vehicle,Bellary Road 1,North Zone 2,MekhriCircle,115.13290099999999,0,8,2,12,2023-12-06 08:05:54.164000+05:30
12.976525,77.5863883,"Seshadri Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,True,Starting prabalm break down,private_bus,Non-corridor,Central Zone 2,K R Circle,109.37136253333333,0,8,2,12,2023-12-06 08:11:14.360000+05:30
12.9757721,77.5524786,"80 Feet Ring Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",others,False,[VEHICLE] tata lgv vehicle offroad near [LOCATION]. back side axel cut. there is no traffic issue,unknown,Magadi Road,West Zone 2,PrasannaJunction,2.269037,0,8,2,12,2023-12-06 08:57:40.607000+05:30
12.9757672,77.5524914,"80 Feet Ring Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",others,False,[VEHICLE] Tata lgv vehicle offroad near [LOCATION]. reason of back side axel cut. there is no traffic issue,unknown,Magadi Road,West Zone 2,PrasannaJunction,85.97490423333333,0,8,2,12,2023-12-06 08:59:59.869000+05:30
13.0400284,77.518141,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,,truck,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),43.36787996666667,0,9,2,12,2023-12-06 09:09:45.674000+05:30
12.9437231,77.5679238,"Bull Temple Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,,bmtc_bus,Non-corridor,Central Zone 2,HalliThindi,78.53859609999999,0,10,2,12,2023-12-06 10:09:57.286000+05:30
12.9652524,77.5865938,"Sri Narsimha Rao Road, JC Road Mission Road Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,Town hall towrads NR,bmtc_bus,Mysore Road,Central Zone 2,N R SquareJunc,54.04092538333334,0,10,2,12,2023-12-06 10:44:04.103000+05:30
12.9889233,77.5081603,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Vehicle starting air problem,lcv,Magadi Road,West Zone 1,Srigandakaval,125.2718676,0,10,2,12,2023-12-06 10:57:20.266000+05:30
12.9779433,77.58451,"Seshadri Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,True,Vehicle stering cut agide sir,private_bus,Non-corridor,Central Zone 2,K R Circle,22.256770483333334,0,14,2,12,2023-12-06 14:13:44.041000+05:30
12.9197361,77.6209668,"Hosur Road, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,Eicher vehicle offroad at [LOCATION] bus stop sir silk bord to mps traffic slow moving ide sir,others,Hosur Road,South Zone 2,SilkBoardJunc,48.62803473333334,0,0,3,12,2023-12-07 00:31:31.305000+05:30
12.9614255,77.5627796,"Sirsi Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,Tair panchar,others,Mysore Road,Central Zone 2,SirsiCircle,63.322104683333336,0,0,3,12,2023-12-07 00:54:17.952000+05:30
13.091295,77.5952417,"Allalasandra Main Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",accident,False,Jakkur on flavour towards airport [LOCATION] accident sir,unknown,Bellary Road 2,North Zone 2,YelhankaCircle,30.054063183333334,0,2,3,12,2023-12-07 02:20:51.605000+05:30
13.0187672,77.5576035,"Subedar Chatram Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Vacuum pipe cutat ypr circle towards city,bmtc_bus,Tumkur Road,West Zone 2,YeshwanthpuraCircle,82.14613223333335,0,6,3,12,2023-12-07 06:48:23.446000+05:30
13.0284821,77.6316321,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,Tecnication prablam,bmtc_bus,Airport New South Road,North Zone 1,HennurRoad-ORR Junc,100.85719166666667,0,7,3,12,2023-12-07 07:31:09.893000+05:30
12.9570831,77.7004329,"1st Cross Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,Due to starting problem,bmtc_bus,Varthur Road,East Zone 1,MaratahalliBridgeJunc,11.0878252,0,9,3,12,2023-12-07 09:34:05.356000+05:30
12.9923012,77.7160412,"Whitefield Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",others,False,Starting problem,unknown,Non-corridor,East Zone 1,HoodiJunction,39.2511919,0,9,3,12,2023-12-07 09:44:11.586000+05:30
13.0179155,77.5563817,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,Traffic slow movement,bmtc_bus,CBD 2,West Zone 2,YeshwanthpuraCircle,62.137149083333334,0,9,3,12,2023-12-07 09:49:18.378000+05:30
13.0178929,77.5562632,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,Traffic slow movement,bmtc_bus,CBD 2,West Zone 2,YeshwanthpuraCircle,60.29477873333334,0,9,3,12,2023-12-07 09:50:49.585000+05:30
12.9639082,77.5819049,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,,lcv,Mysore Road,Central Zone 2,ShivajiTalkiesJunc,2.5229375,0,9,3,12,2023-12-07 09:55:28.465000+05:30
12.9634157,77.5835349,"Sri Narasimha Raj Wadiyar Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,BMTC bus off road @ nr road traffic no problem sir,bmtc_bus,Mysore Road,Central Zone 2,TownhallJunction,60.66095205,0,9,3,12,2023-12-07 09:59:29.309000+05:30
13.0176661,77.5560062,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,Bmtc bus off road near [LOCATION] junction ಸರ್ 🙏🏼,bmtc_bus,CBD 2,West Zone 2,YeshwanthpuraCircle,32.96513973333334,0,10,3,12,2023-12-07 10:17:53.659000+05:30
12.9629602,77.6417244,"Domlur Inner Ring Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",road_conditions,False,.,unknown,Old Airport Road,Central Zone 1,DomlurWaterTank,773.9601677166667,0,14,3,12,2023-12-07 14:43:05.397000+05:30
13.0144727,77.5836984,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,Front right side wheel puncture,bmtc_bus,Bellary Road 1,West Zone 2,MekhriCircle,71.08655019999999,0,4,4,12,2023-12-08 04:18:00.651000+05:30
12.9821704,77.5951415,"Vidhan Vidhi Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,Vehicle breakdown towards police thimaiah junction from coffee board signal,bmtc_bus,CBD 2,Central Zone 2,PoliceTimmaiahCircle(GPO),11.7920497,0,4,4,12,2023-12-08 04:27:40.951000+05:30
12.9670383,77.6213517,"Old Airport Road, ASC Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",vehicle_breakdown,False,,heavy_vehicle,Non-corridor,Central Zone 1,ASC Junction,29.7505507,0,6,4,12,2023-12-08 06:28:34.653000+05:30
12.9121191,77.4846636,"Mysore Road, Anchekere, Kengeri, Bengaluru, Karnataka. Pin-560060 (India)",others,True,[PERSON] incoming towards city,unknown,Mysore Road,West Zone 1,MysoreRd--MadhuPetrolBunkJunction,30.164484366666667,0,6,4,12,2023-12-08 06:39:54.086000+05:30
13.0189936,77.7075788,"MBT Road, Gina Shalom, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,Due to Joint cut,heavy_vehicle,Non-corridor,East Zone 2,TC Palya-OM RoadJunc,154.20150111666666,0,7,4,12,2023-12-08 07:28:02.820000+05:30
13.0416559,77.613576,"1st Main Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",road_conditions,False,Near veerannapalya [LOCATION],unknown,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",1389.0003810666667,0,8,4,12,2023-12-08 08:29:46.107000+05:30
13.0181804,77.5837847,"Bellary Road, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",vehicle_breakdown,False,Hmt toworda stack 15 bmtc bus off load break down,bmtc_bus,Bellary Road 1,West Zone 2,MekhriCircle,20.309034999999998,0,8,4,12,2023-12-08 08:55:03.841000+05:30
12.9154183,77.5654563,"Dr Rajkumar Puniya Bhoomi Road, Bhawani Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,,heavy_vehicle,ORR West 1,South Zone 1,KadirenahalliJunction,106.0838667,0,9,4,12,2023-12-08 09:31:17.122000+05:30
13.0223223,77.5512338,"Mumbai Bengaluru Highway, Dr Ambedkar Nagar, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,,heavy_vehicle,Tumkur Road,West Zone 1,TumkurRdMarappanapalyaJunc,36.74255311666666,0,10,4,12,2023-12-08 10:22:21.929000+05:30
13.0290894,77.5405327,"Vivanta By Taj Yeshwantpur Entry Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Clutch plate problem,lcv,Tumkur Road,West Zone 1,GoruguntepalyaJunc,43.00267638333333,0,11,4,12,2023-12-08 11:00:51.353000+05:30
