latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,nearest_u,nearest_v,nearest_key,snap_distance_m,low_confidence_snap,centrality_score
12.8509801,77.6601903,"Hewlett Packard Avenue, Velankani Tech Park, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",tree_fall,False,ವಟೆರಾ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ಮರ ಬಿದ್ದಿದ್ದು ಒಂದು ಲೈನ್ ನಲ್ಲಿ ವಾಹನಗಳ ಸಂಚಾರ ಇರುತ್ತದೆ ಸರ್,unknown,Non-corridor,unknown,unknown,64.12170315,0,13,4,3,7484941125,7484941124,0,881.0898246714254,True,6.436746096113493e-06
13.0145576,77.5696436,"CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",others,True,ಸದರಿ ವಹಿಕಲ್ ರಸ್ತೆಯಲ್ಲಿ ಬಿಟ್ಟು ಡ್ರೈವರ್ ವಾಹನ ಬಿಟ್ಟು ಹೋಗಿರಿತ್ತಾನೆ ಸರ್.,unknown,Non-corridor,unknown,unknown,42.96236663333333,0,6,4,2,3820070688,11554362419,0,9.92060253104792,False,0.014625535859112502
12.9697862,77.7499252,"SH 35, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",road_conditions,False,Immadihalli junction,unknown,Non-corridor,unknown,unknown,1107.119046283333,0,9,4,2,10056189410,331147702,0,1.5148178651610853,False,0.0009613795234233191
12.9228111,77.7365506,"Varthur Main Road, Vahe Imperial Gardens, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",others,False,Gunjur Govt school Road work traffic slow movement sir,unknown,Non-corridor,unknown,unknown,87.31756581666667,0,9,4,2,307937874,7174681346,0,11.496013867511431,False,2.233550895351382e-05
12.96652735,77.60810502,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,,lcv,Mysore Road,unknown,unknown,66.13607151666666,0,14,4,3,11919132703,7132452567,0,1.480277450064571,False,0.06567239537069221
12.926187,77.6772301,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,Call me [PHONE]. Bellandur flyover towards [LOCATION].,bmtc_bus,ORR East 1,unknown,unknown,13.551236183333334,0,10,4,2,2406966812,10147078393,0,0.8268539716628617,False,0.006743148083780687
13.029877,77.5377738,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Starting problem traffic no issues sir,others,Tumkur Road,unknown,unknown,30.63011775,0,10,4,2,12528812417,10991477213,0,5.9523990641990565,False,7.00317975257148e-06
12.8353407,77.6791817,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,Hgv vehicle gearbox problem sir,heavy_vehicle,Non-corridor,unknown,unknown,18.7735204,0,12,4,2,10148771374,10148771375,0,3349.179706062501,True,6.436746096113493e-06
12.9163498,77.6122067,"20th Main Road, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,Slow traffic movement from 29th main road towards 16th main of [PERSON].,lcv,Non-corridor,unknown,unknown,77.0688961,0,12,4,2,308717384,11290801953,0,4.920495122661898,False,2.8321682822899366e-07
12.9616717,77.6308433,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",water_logging,False,,unknown,Non-corridor,unknown,unknown,820.8788695333334,0,14,4,3,10676264308,1780091304,0,2.040400395566327,False,0.010086020674828462
12.9827733,77.5622665,"3rd Main Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",others,False,Fire accident,unknown,Non-corridor,unknown,unknown,25.36762938333333,0,16,4,2,10060392828,1521180189,0,12.398328261244579,False,7.83351999897012e-05
12.9520875,77.5407653,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,Good morning sir out going side near [PERSON] temple vehicle break down Sir traffic normal ide sir,heavy_vehicle,Mysore Road,unknown,unknown,15.771933,0,23,4,3,2221301400,2221301377,0,9.341343516254424,False,0.04428733634573051
12.9595784,77.6492766,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",accident,False,Self and small accindent tata ace [PERSON] breaked near [LOCATION] to towards city traffic slow moving sir 🙏,unknown,Old Airport Road,unknown,unknown,35.956496816666665,0,0,5,2,298830791,298830842,0,14.77499627944869,False,0.01242545604346091
12.9557117,77.6916217,"HAL Airport Road, Doddanekundi Circle, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,"Vehicle breakdown due to steering problem , slow movements from sd road to [PERSON] bridge.",truck,Old Airport Road,unknown,unknown,27.47141106666667,0,0,5,2,12134224863,1442879475,0,2.6987144520458815,False,0.007282032466947309
12.9357223,77.5134413,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",others,False,Battery issue,unknown,Mysore Road,unknown,unknown,17.062712316666666,0,2,5,2,1487973881,7146532190,0,0.39677763339846056,False,0.03758874341842712
13.0200506,77.7094059,"MBT Road, Sri Ram Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ಹೋಗುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸಾರ್,lcv,Non-corridor,unknown,unknown,35.28199905,0,3,5,2,7482954939,1570455253,0,11.26685297595668,False,0.0020188982865381893
12.9137365,77.6774246,"Amrutha College Road, Sri Venkateshwara Circle, Haralur, Bengaluru, Karnataka. Pin-560035 (India)",others,False,[PERSON] at kaikondralli,unknown,Non-corridor,unknown,unknown,1.09467605,0,3,5,2,13135627938,10172979413,0,20.028888096845133,False,0.0030214601114844425
12.9061591,77.5856052,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,,private_car,ORR West 1,unknown,unknown,20.211203416666667,0,5,5,2,7100647720,7100647721,0,7.78045300723843,False,0.004535859112501448
12.9964326,77.5846186,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,ಆರ್ ಪಿ ರೋಡತ್ತಿರ.. ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ ಸರ್.. ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತರ [PERSON] ಇರುವುದಿಲ್ಲ.,ksrtc_bus,Bellary Road 1,unknown,unknown,141.6439397166667,0,4,5,2,429286750,429286743,0,3.027222937350597,False,0.0027327205551049834
12.9735765,77.5693008,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",accident,False,,unknown,Non-corridor,unknown,unknown,78.2774947,0,1,5,3,429001107,456181218,0,0.3566323860432325,False,0.008564914584379305
12.9354371,77.536311,"Dr Rajkumar Puniya Bhoomi Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,,truck,ORR West 1,unknown,unknown,36.08605643333333,0,9,5,2,12648799090,6449168616,0,0.5162625255114396,False,0.00011035157507176972
12.8878816,77.6407286,"Electronics City Flyover, Industrial Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,Lgv vehical offroad on ec Fly over towards [LOCATION] near [LOCATION] sir,lcv,Hosur Road,unknown,unknown,31.52057303333333,0,11,5,2,11919389037,13633447127,0,5.483464338576783,False,0.00025495951286705543
13.0451892,77.5070112,"8th Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,,bmtc_bus,Tumkur Road,unknown,unknown,132.2670364,0,11,5,2,6033543904,10274836882,0,5.734066913350558,False,0.0034114368104635746
12.9898004,77.5721914,"Subedar Chatram Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,Vehicle breakdown,bmtc_bus,Non-corridor,unknown,unknown,72.34147603333332,0,12,5,2,429724016,294084041,0,5.651571396289831,False,2.734329741629012e-05
12.92227542,77.61942577,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,"ದರ್ಗಾ ಬಸ್ ಸ್ಟಾಪ್ ಹತ್ತಿರ ಎಂ ಪಿ ಎಸ್ ಹೋಗುವ ಕಡೆಗೆ [PERSON] ಜ್ಯಾಮ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತೆ, ಸರ್",bmtc_bus,Hosur Road,unknown,unknown,96.5241556,0,12,5,2,494271029,6521889001,0,9.635648664295104,False,0.026409171075837744
13.0386532,77.5740578,"Dr Rajgopal Road, Basappa Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,[PERSON] main road tree faal traffic normal,unknown,Non-corridor,unknown,unknown,508.2992390666667,0,3,5,3,529359263,10094632262,0,3.2128081971983398,False,0.01116387955560705
12.9154072,77.5653126,"Dr Rajkumar Puniya Bhoomi Road, Bhawani Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,vehicle breakdown due to clutch and break problem informed to mechanic,others,ORR West 1,unknown,unknown,75.99775528333333,0,3,5,3,5354016751,12139191796,0,0.8069867284794227,False,0.00019408076829001403
12.961075,77.6373946,"Old Airport Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",vehicle_breakdown,False,,taxi,Old Airport Road,unknown,unknown,10.359373833333333,0,14,5,2,11337845996,11337846009,0,2.164998250686145,False,0.009032183730480568
13.03895,77.5895433,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Starting problem,lcv,Bellary Road 1,unknown,unknown,10.859754400000002,0,14,5,2,13052245188,13052245180,0,4.001108383454247,False,0.00019374605749301614
12.9955054,77.6656028,"MBT Road, Skyline Atlantis Apartment, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,Vehicle starting problem sir,heavy_vehicle,ORR North 1,unknown,unknown,80.29286535,0,22,5,2,3800594551,442107275,0,6.213959314993634,False,0.010620180486360535
12.9241031,77.6488026,"Agara Junction Flyover, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,,heavy_vehicle,ORR East 1,unknown,unknown,16.53580991666667,0,0,6,2,6462301370,2509419432,0,12.046278078628456,False,0.003777378699519819
12.9329717,77.5086981,"Mysore Road, Grand Gandharva, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",others,False,Private bus off-road at near [LOCATION] sir,unknown,Mysore Road,unknown,unknown,36.87994801666667,0,1,6,2,248677965,4928538046,0,1.1279231199533641,False,0.019816153658002808
12.9930661,77.6072646,"Haines Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",vehicle_breakdown,False,Bus Off road @Haines junction sir,bmtc_bus,Non-corridor,unknown,unknown,83.28090113333333,0,3,6,2,2334345414,429303204,0,0.891117622625843,False,7.980277809961509e-05
12.9946463,77.757638,"Whitefield Main Road, Gopal Krishna Nagar, Kadugodi Plantation, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,Slow moving traffic towards Belathur,private_car,Non-corridor,unknown,unknown,23.75329868333333,0,4,6,2,7398254387,12097502536,0,4.640200304404746,False,6.3595051429601306e-06
12.8404633,77.6521017,"Neeladri Road, Concord Silicon Valley, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,,bmtc_bus,Non-corridor,unknown,unknown,73.46585520000001,0,4,6,2,7121595597,7121595606,0,1485.147870111341,True,6.436746096113493e-06
12.990066,77.5051704,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,due to break liver cut [LOCATION] bus off road traffic slow movement towards sumanahalli,bmtc_bus,Magadi Road,unknown,unknown,72.26638113333334,0,5,6,2,10028885260,308069153,0,5.385972497036133,False,0.00017528546968936264
13.0332299,77.5882243,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,[PERSON] broken,lcv,Bellary Road 1,unknown,unknown,92.67076003333334,0,4,6,2,3325533369,582566943,0,2.0357536112337917,False,0.003420821586271708
12.9559289,77.5459051,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,yes,bmtc_bus,Mysore Road,unknown,unknown,14.5656122,0,5,6,2,1523171187,5358267800,0,2.3711817329173845,False,0.008231439642631858
13.0198953,77.7095235,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,ಟೆಕ್ನಿಕಲ್ ಡಿಫಾಲ್ಟ್ sir,ksrtc_bus,Non-corridor,unknown,unknown,12.90432295,0,5,6,2,1837297548,13064812730,0,4.163388207238928,False,0.0028900475031861895
13.030071,77.536943,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,One side moving sir near Cmti signel [LOCATION],heavy_vehicle,Tumkur Road,unknown,unknown,102.77983355,0,8,6,2,610334162,610334163,0,4.869999690552639,False,0.015646313675510757
13.0455545,77.505774,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,Ksrtc bus off road due to fan belt cut traffic no issues main track towerds incoming city traffic one side movement sir,ksrtc_bus,Tumkur Road,unknown,unknown,104.3606748,0,7,6,2,10274836882,10274836878,0,4.301309892461732,False,0.003400520089084566
12.99601,77.75823,"Kadugodi Railway Bridge, MJR Pearl, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,slow moving traffic towards Belathur junction,lcv,Non-corridor,unknown,unknown,11.195320116666666,0,7,5,3,7398254385,7396736259,0,5.257209599613576,False,0.00032281569021228387
12.9519615,77.4996318,"Ullal Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,Break down,bmtc_bus,Non-corridor,unknown,unknown,79.53191238333334,0,9,6,2,12456171487,11890611423,0,1.9119035469359524,False,1.7662431287735426e-05
13.0982087,77.5712693,"Yelahanka Road, Nagarjuna Aster Park, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",accident,False,Between Tractor and Tata ace accident,unknown,Non-corridor,unknown,unknown,0.8491233333333333,0,7,5,3,4948835585,959499417,0,2.0224275964712266,False,0.004818754103425637
12.9605694,77.5042779,"1st Cross Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,Vehicle is breakdown due to diesel pipe cut.,bmtc_bus,Non-corridor,unknown,unknown,17.161744300000002,0,11,6,2,62053503,1615691275,0,4.611759044737254,False,0.007166853332303454
12.9485683,77.5934648,"Hosur Road, Dr Ambedkar Social Welfare Association, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,False,10 to siddapur junction bbmp vehicle breakdown  traffic freely moving,others,Non-corridor,unknown,unknown,69.83975466666668,0,7,5,3,1442068027,1442068016,0,0.8177321422475441,False,4.467101790702764e-06
13.0290051,77.5402099,"Vivanta By Taj Yeshwantpur Entry Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,"mutyalamma towards Gg palya, one side movement",heavy_vehicle,Tumkur Road,unknown,unknown,10.261219083333334,0,8,5,3,11964711936,10994313530,0,10.947123550615085,False,0.004338714453069685
13.0102,77.5903783,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,CQAL cross towards JC nagar PS auto break down traffic normal movement sir near CQAL junction sir,auto,Non-corridor,unknown,unknown,15.854282233333333,0,11,6,2,12075650279,6152743483,0,6.914357148070605,False,0.0006933276689967688
12.9592991,77.6545459,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",vehicle_breakdown,False,"Starting problem, Isro junction towards [PERSON]",lcv,Old Airport Road,unknown,unknown,40.82496125,0,11,6,2,1371978437,11228965364,0,2.2596277683319226,False,0.010628689864699597
12.9675759,77.6063726,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,LGV vehicle off road Due to Tyre blast Near Old Ps junction,lcv,Mysore Road,unknown,unknown,39.93153236666667,0,10,5,3,10043357422,1274615226,0,0.39784572616826686,False,0.02229746778408579
12.9392078,77.5800529,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,south end towards khaji tree fall road close sir,unknown,Non-corridor,unknown,unknown,52.854736083333336,0,12,5,3,4833573665,4833570264,0,5.769278080875529,False,0.009128400211125272
12.948058,77.5739248,"Vanivilas Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",water_logging,False,,unknown,Non-corridor,unknown,unknown,45.86103,0,12,5,3,10001436746,10001436747,0,0.38626263676978617,False,2.613318915022078e-06
12.975762,77.5646846,"Binny Mill Main Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",others,False,Due to puncture A good auto off-road near [LOCATION] junction traffic flowing normal,unknown,Magadi Road,unknown,unknown,24.95513465,0,12,5,3,1820423092,10044505582,0,7.0345271642890514,False,0.020225916914481393
12.9156273,77.5694489,"9th Main Road, PSTI Quarters, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,Bmtc bus offloaded at [LOCATION] traffic moving slow sir towords [PERSON] sir,bmtc_bus,Non-corridor,unknown,unknown,22.23222121666667,0,13,6,2,1835344809,10091712169,0,6.915716631614492,False,0.008903165591730069
13.2675104,77.7198706,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,,heavy_vehicle,Non-corridor,unknown,unknown,32.981926566666665,0,15,6,2,559375851,9784696350,0,18433.323350292907,True,1.2873492192226986e-05
12.9443726,77.597203,"14th Cross Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,True,no,bmtc_bus,Non-corridor,unknown,unknown,24.74976433333333,0,0,0,2,10092099787,2227865062,0,0.5187592991871356,False,4.682089110312955e-05
12.9879767,77.5094764,"Magadi Main Road, ASB Industrial Layout, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Starting Problem..,truck,Magadi Road,unknown,unknown,107.40422818333332,0,1,0,2,6142999388,9771052411,0,8.381507565172797,False,0.0049240850165424375
12.966254,77.625327,"Cambridge Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",water_logging,False,road full of water logging slow movement towards asc junction from 23..,unknown,Non-corridor,unknown,unknown,634.7593560833334,0,13,5,3,7467098559,7467098563,0,19.07491829983617,False,0.0007946677995339796
12.9063647,77.5797301,"Dr Rajkumar Puniya Bhoomi Road, Saraki Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",tree_fall,False,,unknown,ORR West 1,unknown,unknown,628.0100223833334,0,13,5,3,1331989770,11308911770,0,1.73784203129448,False,0.008308822204199333
12.9454287,77.5282021,"Dr Rajkumar Puniya Bhoomi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,,bmtc_bus,ORR West 1,unknown,unknown,39.40781505,0,4,0,2,248678541,2411279734,0,2.6650623804006632,False,0.0
13.0379984,77.5219185,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",accident,False,Accident at [LOCATION] on flyover towards outgoing,unknown,Tumkur Road,unknown,unknown,34.37267258333333,0,4,0,2,3833785299,3833840726,0,2.9738120060325137,False,0.0
13.0456229,77.5063447,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,Car off-road at 8th mile on flyover towards city incoming traffic one side moving sir,private_car,Tumkur Road,unknown,unknown,45.264776866666665,0,5,0,2,1054665144,3834008960,0,1.1029756073271018,False,2.793547805713256e-06
12.9481048,77.5732898,"Vanivilas Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,Traffic normal,bmtc_bus,Non-corridor,unknown,unknown,45.61544075,0,6,0,2,2227583972,249782488,0,2.8341993842310353,False,0.003695503289177255
12.9897616,77.5020282,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Lorry off road due to Diesel,truck,Magadi Road,unknown,unknown,77.75613968333333,0,7,0,2,1588411178,1588411085,0,0.14713259699226314,False,0.0017276097787046693
12.9694415,77.7006984,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",others,False,A,unknown,ORR East 2,unknown,unknown,170.56828548333334,0,8,0,2,6152828047,10050249651,0,2.8723185801947375,False,0.00014495552208447585
13.0020031,77.6796905,"MBT Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",others,False,PC 19132,unknown,ORR East 2,unknown,unknown,18.06991683333333,0,8,0,2,12167710569,442107152,0,2.095710611337567,False,0.016887897629990087
13.0418888,77.5476664,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,,bmtc_bus,ORR North 2,unknown,unknown,90.19006885,0,9,0,2,10039201707,9187809775,0,0.7720533561720775,False,0.01627187528160764
